,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand_High,PriceBand_Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
560,BSEFO,825485,2,SENSEX,SENSEX2512183400PE,IO,SENSEX-IO,12502100825485,7524.5,2586.1,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,83400,4,SENSEX 21JAN2025 PE 83400,1,1,SENSEX2512183400PE
561,BSEFO,1171118,2,SENSEX,SENSEX2510377600PE,IO,SENSEX-IO,12500301171118,1047.15,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,77600,4,SENSEX 03JAN2025 PE 77600,1,1,SENSEX2510377600PE
562,BSEFO,841766,2,SENSEX,SENSEX2521174900CE,IO,SENSEX-IO,12504200841766,6665.15,2208.35,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,74900,3,SENSEX 11FEB2025 CE 74900,1,1,SENSEX2521174900CE
563,BSEFO,1164043,2,SENSEX,SENSEX25JAN78800PE,IO,SENSEX-IO,12502801164043,3059.05,430.25,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,78800,4,SENSEX 28JAN2025 PE 78800,1,1,SENSEX25JAN78800PE
564,BSEFO,837847,2,SENSEX,SENSEX25MAR84200CE,IO,SENSEX-IO,12508400837847,1766.3,368.4,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,84200,3,SENSEX 25MAR2025 CE 84200,1,1,SENSEX25MAR84200CE
565,BSEFO,1165294,2,BANKEX,BANKEX25JAN59700PE,IO,BANKEX-IO,12502801165294,3334.4,565.5,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,59700,4,BANKEX 28JAN2025 PE 59700,1,1,BANKEX25JAN59700PE
566,BSEFO,1168063,2,SENSEX50,SENSEX5025JAN24050PE,IO,SENSEX50-IO,12502801168063,223.8,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,24050,4,SENSEX50 28JAN2025 PE 24050,1,1,SENSEX5025JAN24050PE
567,BSEFO,822008,2,SENSEX,SENSEX25JAN73200CE,IO,SENSEX-IO,12502800822008,8028.8,3006.7,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,73200,3,SENSEX 28JAN2025 CE 73200,1,1,SENSEX25JAN73200CE
568,BSEFO,837964,2,SENSEX,SENSEX25MAR82400PE,IO,SENSEX-IO,12508400837964,6188.1,2825.35,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,82400,4,SENSEX 25MAR2025 PE 82400,1,1,SENSEX25MAR82400PE
569,BSEFO,823823,2,SENSEX,SENSEX25FEB80900PE,IO,SENSEX-IO,12505600823823,4952.85,1740.3,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,80900,4,SENSEX 25FEB2025 PE 80900,1,1,SENSEX25FEB80900PE
570,BSEFO,842744,2,BANKEX,BANKEX25MAR60800PE,IO,BANKEX-IO,12508400842744,4508.5,2051.9,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,60800,4,BANKEX 25MAR2025 PE 60800,1,1,BANKEX25MAR60800PE
571,BSEFO,1166073,2,SENSEX50,SENSEX5025JAN26000CE,IO,SENSEX50-IO,12502801166073,255.45,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,26000,3,SENSEX50 28JAN2025 CE 26000,1,1,SENSEX5025JAN26000CE
572,BSEFO,825650,2,SENSEX,SENSEX2512184500PE,IO,SENSEX-IO,12502100825650,8630.05,3517.55,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,84500,4,SENSEX 21JAN2025 PE 84500,1,1,SENSEX2512184500PE
573,BSEFO,825277,2,SENSEX50,SENSEX5025FEB26950CE,IO,SENSEX50-IO,12505600825277,195.55,0.05,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,26950,3,SENSEX50 25FEB2025 CE 26950,1,1,SENSEX5025FEB26950CE
574,BSEFO,822221,2,SENSEX,SENSEX2510382300PE,IO,SENSEX-IO,12500300822221,6755.4,1475.8,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,82300,4,SENSEX 03JAN2025 PE 82300,1,1,SENSEX2510382300PE
575,BSEFO,823165,2,BANKEX,BANKEX25FEB58300PE,IO,BANKEX-IO,12505600823165,2473.55,712.05,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,58300,4,BANKEX 25FEB2025 PE 58300,1,1,BANKEX25FEB58300PE
576,BSEFO,824231,2,SENSEX50,SENSEX5025FEB26200CE,IO,SENSEX50-IO,12505600824231,413.75,0.05,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,26200,3,SENSEX50 25FEB2025 CE 26200,1,1,SENSEX5025FEB26200CE
577,BSEFO,824217,2,SENSEX,SENSEX2511483300PE,IO,SENSEX-IO,12501400824217,7540.55,2416.1,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,83300,4,SENSEX 14JAN2025 PE 83300,1,1,SENSEX2511483300PE
578,BSEFO,824317,2,SENSEX,SENSEX2511479900CE,IO,SENSEX-IO,12501400824317,1365.55,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,79900,3,SENSEX 14JAN2025 CE 79900,1,1,SENSEX2511479900CE
579,BSEFO,839425,2,SENSEX,SENSEX2511474000PE,IO,SENSEX-IO,12501400839425,173.2,6.8,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,74000,4,SENSEX 14JAN2025 PE 74000,1,1,SENSEX2511474000PE
580,BSEFO,823983,2,SENSEX,SENSEX2511482800CE,IO,SENSEX-IO,12501400823983,230.4,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,82800,3,SENSEX 14JAN2025 CE 82800,1,1,SENSEX2511482800CE
581,BSEFO,824243,2,SENSEX50,SENSEX5025FEB26350PE,IO,SENSEX50-IO,12505600824243,1969.35,725.25,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,26350,4,SENSEX50 25FEB2025 PE 26350,1,1,SENSEX5025FEB26350PE
582,BSEFO,1165389,2,BANKEX,BANKEX25JAN58400PE,IO,BANKEX-IO,12502801165389,2043.35,0.05,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,58400,4,BANKEX 28JAN2025 PE 58400,1,1,BANKEX25JAN58400PE
583,BSEFO,839356,2,SENSEX,SENSEX2512174300PE,IO,SENSEX-IO,12502100839356,389,14.7,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,74300,4,SENSEX 21JAN2025 PE 74300,1,1,SENSEX2512174300PE
584,BSEFO,1165902,2,SENSEX50,SENSEX5025JAN25950CE,IO,SENSEX50-IO,12502801165902,273.85,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,25950,3,SENSEX50 28JAN2025 CE 25950,1,1,SENSEX5025JAN25950CE
585,BSEFO,1169657,2,SENSEX,SENSEX2510379900CE,IO,SENSEX-IO,12500301169657,263.2,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,79900,3,SENSEX 03JAN2025 CE 79900,1,1,SENSEX2510379900CE
586,BSEFO,825574,2,SENSEX,SENSEX2512183500PE,IO,SENSEX-IO,12502100825574,7625.4,2666.85,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,83500,4,SENSEX 21JAN2025 PE 83500,1,1,SENSEX2512183500PE
587,BSEFO,825183,2,SENSEX50,SENSEX5025FEB26850CE,IO,SENSEX50-IO,12505600825183,217.45,0.05,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,26850,3,SENSEX50 25FEB2025 CE 26850,1,1,SENSEX5025FEB26850CE
588,BSEFO,824327,2,SENSEX,SENSEX25FEB82700CE,IO,SENSEX-IO,12505600824327,1628,220,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,82700,3,SENSEX 25FEB2025 CE 82700,1,1,SENSEX25FEB82700CE
589,BSEFO,873129,2,SENSEX,SENSEX25MAR74000CE,IO,SENSEX-IO,12508400873129,8358.95,3867.15,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,74000,3,SENSEX 25MAR2025 CE 74000,1,1,SENSEX25MAR74000CE
590,BSEFO,825468,2,SENSEX,SENSEX2512181400CE,IO,SENSEX-IO,12502100825468,943.85,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,81400,3,SENSEX 21JAN2025 CE 81400,1,1,SENSEX2512181400CE
591,BSEFO,838756,2,SENSEX,SENSEX2510774700PE,IO,SENSEX-IO,12500700838756,102.2,10.4,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,74700,4,SENSEX 07JAN2025 PE 74700,1,1,SENSEX2510774700PE
592,BSEFO,838985,2,SENSEX,SENSEX2520477600CE,IO,SENSEX-IO,12503500838985,4077.25,703.65,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,77600,3,SENSEX 04FEB2025 CE 77600,1,1,SENSEX2520477600CE
593,BSEFO,1162869,2,SENSEX,SENSEX25SEP75000CE,IO,SENSEX-IO,12527301162869,10916.45,6608.4,1000,0.05,20,1,-1,SENSEX,2025-09-30T00:00:00,75000,3,SENSEX 30SEP2025 CE 75000,1,1,SENSEX25SEP75000CE
594,BSEFO,839703,2,SENSEX,SENSEX2520477900CE,IO,SENSEX-IO,12503500839703,3829.95,611,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,77900,3,SENSEX 04FEB2025 CE 77900,1,1,SENSEX2520477900CE
595,BSEFO,824772,2,SENSEX,SENSEX2510384700PE,IO,SENSEX-IO,12500300824772,9154.45,3873.5,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,84700,4,SENSEX 03JAN2025 PE 84700,1,1,SENSEX2510384700PE
596,BSEFO,825557,2,SENSEX,SENSEX2512182700PE,IO,SENSEX-IO,12502100825557,6816.3,2048.9,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,82700,4,SENSEX 21JAN2025 PE 82700,1,1,SENSEX2512182700PE
597,BSEFO,824675,2,SENSEX,SENSEX2510384300CE,IO,SENSEX-IO,12500300824675,2.95,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,84300,3,SENSEX 03JAN2025 CE 84300,1,1,SENSEX2510384300CE
598,BSEFO,837978,2,SENSEX,SENSEX25MAR81200CE,IO,SENSEX-IO,12508400837978,3127.9,823.8,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,81200,3,SENSEX 25MAR2025 CE 81200,1,1,SENSEX25MAR81200CE
599,BSEFO,823038,2,BANKEX,BANKEX25FEB57900CE,IO,BANKEX-IO,12505600823038,2980.1,672.4,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,57900,3,BANKEX 25FEB2025 CE 57900,1,1,BANKEX25FEB57900CE
600,BSEFO,1165650,2,BANKEX,BANKEX25JAN62900CE,IO,BANKEX-IO,12502801165650,144.6,0.05,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,62900,3,BANKEX 28JAN2025 CE 62900,1,1,BANKEX25JAN62900CE
601,BSEFO,840136,2,SENSEX,SENSEX2520482500PE,IO,SENSEX-IO,12503500840136,6460.85,2194.95,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,82500,4,SENSEX 04FEB2025 PE 82500,1,1,SENSEX2520482500PE
602,BSEFO,1171113,2,SENSEX,SENSEX2510375300PE,IO,SENSEX-IO,12500301171113,30.65,5.55,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,75300,4,SENSEX 03JAN2025 PE 75300,1,1,SENSEX2510375300PE
603,BSEFO,846661,2,SENSEX,SENSEX28DEC84000PE,IO,SENSEX-IO,12836100846661,4944.2,4309.8,1000,0.05,20,1,-1,SENSEX,2028-12-26T00:00:00,84000,4,SENSEX 26DEC2028 PE 84000,1,1,SENSEX28DEC84000PE
604,BSEFO,1164300,2,SENSEX,SENSEX25JAN79200PE,IO,SENSEX-IO,12502801164300,3396.9,529.9,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,79200,4,SENSEX 28JAN2025 PE 79200,1,1,SENSEX25JAN79200PE
605,BSEFO,824120,2,SENSEX,SENSEX25FEB76700CE,IO,SENSEX-IO,12505600824120,5428.5,1652.2,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,76700,3,SENSEX 25FEB2025 CE 76700,1,1,SENSEX25FEB76700CE
606,BSEFO,822932,2,BANKEX,BANKEX25FEB57000CE,IO,BANKEX-IO,12505600822932,3670.95,1001.75,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,57000,3,BANKEX 25FEB2025 CE 57000,1,1,BANKEX25FEB57000CE
607,BSEFO,1165088,2,BANKEX,BANKEX25JAN57700PE,IO,BANKEX-IO,12502801165088,1544.5,0.05,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,57700,4,BANKEX 28JAN2025 PE 57700,1,1,BANKEX25JAN57700PE
608,BSEFO,837677,2,SENSEX,SENSEX25MAR80700PE,IO,SENSEX-IO,12508400837677,4848.85,2038.85,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,80700,4,SENSEX 25MAR2025 PE 80700,1,1,SENSEX25MAR80700PE
609,BSEFO,825506,2,BANKEX,BANKEX25JAN65000PE,IO,BANKEX-IO,12502800825506,8882.1,5007.2,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,65000,4,BANKEX 28JAN2025 PE 65000,1,1,BANKEX25JAN65000PE
610,BSEFO,824380,2,SENSEX,SENSEX25FEB84000PE,IO,SENSEX-IO,12505600824380,7724.9,3459,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,84000,4,SENSEX 25FEB2025 PE 84000,1,1,SENSEX25FEB84000PE
611,BSEFO,823826,2,SENSEX50,SENSEX5025FEB25750PE,IO,SENSEX50-IO,12505600823826,1411.9,386.25,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,25750,4,SENSEX50 25FEB2025 PE 25750,1,1,SENSEX5025FEB25750PE
612,BSEFO,842021,2,SENSEX,SENSEX2521175300PE,IO,SENSEX-IO,12504200842021,1146.2,193.1,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,75300,4,SENSEX 11FEB2025 PE 75300,1,1,SENSEX2521175300PE
613,BSEFO,1165943,2,SENSEX50,SENSEX5025JAN24900CE,IO,SENSEX50-IO,12502801165943,907.8,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,24900,3,SENSEX50 28JAN2025 CE 24900,1,1,SENSEX5025JAN24900CE
614,BSEFO,843040,2,SENSEX,SENSEX26JUN81000PE,IO,SENSEX-IO,12618100843040,5120.15,3799.65,1000,0.05,20,1,-1,SENSEX,2026-06-30T00:00:00,81000,4,SENSEX 30JUN2026 PE 81000,1,1,SENSEX26JUN81000PE
615,BSEFO,837539,2,SENSEX,SENSEX25MAR76200PE,IO,SENSEX-IO,12508400837539,2067.15,723.35,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,76200,4,SENSEX 25MAR2025 PE 76200,1,1,SENSEX25MAR76200PE
616,BSEFO,1165964,2,SENSEX50,SENSEX5025JAN25550CE,IO,SENSEX50-IO,12502801165964,458.15,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,25550,3,SENSEX50 28JAN2025 CE 25550,1,1,SENSEX5025JAN25550CE
617,BSEFO,1164601,2,SENSEX,SENSEX25JAN77000PE,IO,SENSEX-IO,12502801164601,1743.9,156,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,77000,4,SENSEX 28JAN2025 PE 77000,1,1,SENSEX25JAN77000PE
618,BSEFO,1165370,2,SENSEX,SENSEX25JAN83500PE,IO,SENSEX-IO,12502801165370,7523.45,2762.45,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,83500,4,SENSEX 28JAN2025 PE 83500,1,1,SENSEX25JAN83500PE
619,BSEFO,1166298,2,SENSEX,SENSEX25JAN75200PE,IO,SENSEX-IO,12502801166298,835.5,61.9,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,75200,4,SENSEX 28JAN2025 PE 75200,1,1,SENSEX25JAN75200PE
620,BSEFO,837637,2,SENSEX,SENSEX25MAR79300PE,IO,SENSEX-IO,12508400837637,3852.25,1517.2,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,79300,4,SENSEX 25MAR2025 PE 79300,1,1,SENSEX25MAR79300PE
621,BSEFO,823815,2,SENSEX50,SENSEX5025FEB25150PE,IO,SENSEX50-IO,12505600823815,930.55,152.45,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,25150,4,SENSEX50 25FEB2025 PE 25150,1,1,SENSEX5025FEB25150PE
622,BSEFO,1170090,2,SENSEX,SENSEX2510380200PE,IO,SENSEX-IO,12500301170090,4586.6,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,80200,4,SENSEX 03JAN2025 PE 80200,1,1,SENSEX2510380200PE
623,BSEFO,839227,2,SENSEX,SENSEX2520475800PE,IO,SENSEX-IO,12503500839227,1238.95,157.95,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,75800,4,SENSEX 04FEB2025 PE 75800,1,1,SENSEX2520475800PE
624,BSEFO,837576,2,SENSEX,SENSEX25MAR81300PE,IO,SENSEX-IO,12508400837576,5306.75,2296.95,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,81300,4,SENSEX 25MAR2025 PE 81300,1,1,SENSEX25MAR81300PE
625,BSEFO,841824,2,SENSEX,SENSEX2521178400PE,IO,SENSEX-IO,12504200841824,2911.8,641.55,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,78400,4,SENSEX 11FEB2025 PE 78400,1,1,SENSEX2521178400PE
626,BSEFO,822318,2,SENSEX,SENSEX2510776500PE,IO,SENSEX-IO,12500700822318,545.55,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,76500,4,SENSEX 07JAN2025 PE 76500,1,1,SENSEX2510776500PE
627,BSEFO,1167746,2,BANKEX,BANKEX25JAN54100CE,IO,BANKEX-IO,12502801167746,5859.4,2149.5,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,54100,3,BANKEX 28JAN2025 CE 54100,1,1,BANKEX25JAN54100CE
628,BSEFO,1165177,2,SENSEX,SENSEX25JAN83800PE,IO,SENSEX-IO,12502801165177,7823.25,2992.45,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,83800,4,SENSEX 28JAN2025 PE 83800,1,1,SENSEX25JAN83800PE
629,BSEFO,825482,2,SENSEX,SENSEX2512181700PE,IO,SENSEX-IO,12502100825482,5800.6,1379.2,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,81700,4,SENSEX 21JAN2025 PE 81700,1,1,SENSEX2512181700PE
630,BSEFO,836162,2,SENSEX,SENSEX2510786100CE,IO,SENSEX-IO,12500700836162,3.35,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-07T00:00:00,86100,3,SENSEX 07JAN2025 CE 86100,1,1,SENSEX2510786100CE
631,BSEFO,880679,2,SENSEX,SENSEX26DEC80000PE,IO,SENSEX-IO,12636300880679,4575.95,3583.75,1000,0.05,20,1,-1,SENSEX,2026-12-29T00:00:00,80000,4,SENSEX 29DEC2026 PE 80000,1,1,SENSEX26DEC80000PE
632,BSEFO,1164874,2,SENSEX,SENSEX25JAN79200CE,IO,SENSEX-IO,12502801164874,2562.1,148.2,1000,0.05,10,1,-1,SENSEX,2025-01-28T00:00:00,79200,3,SENSEX 28JAN2025 CE 79200,1,1,SENSEX25JAN79200CE
633,BSEFO,1165367,2,BANKEX,BANKEX25JAN61500PE,IO,BANKEX-IO,12502801165367,5352.6,1886.75,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,61500,4,BANKEX 28JAN2025 PE 61500,1,1,BANKEX25JAN61500PE
634,BSEFO,1173553,2,SENSEX,SENSEX2510381600CE,IO,SENSEX-IO,12500301173553,12.6,2.75,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,81600,3,SENSEX 03JAN2025 CE 81600,1,1,SENSEX2510381600CE
635,BSEFO,1165104,2,BANKEX,BANKEX25JAN54500CE,IO,BANKEX-IO,12502801165104,5460.25,1825.45,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,54500,3,BANKEX 28JAN2025 CE 54500,1,1,BANKEX25JAN54500CE
636,BSEFO,837826,2,SENSEX,SENSEX25MAR78600CE,IO,SENSEX-IO,12508400837826,4730.7,1548.7,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,78600,3,SENSEX 25MAR2025 CE 78600,1,1,SENSEX25MAR78600CE
637,BSEFO,837616,2,SENSEX,SENSEX25MAR76800CE,IO,SENSEX-IO,12508400837616,6047.7,2287.85,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,76800,3,SENSEX 25MAR2025 CE 76800,1,1,SENSEX25MAR76800CE
638,BSEFO,823813,2,SENSEX50,SENSEX5025FEB24950PE,IO,SENSEX50-IO,12505600823813,792.45,97.95,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,24950,4,SENSEX50 25FEB2025 PE 24950,1,1,SENSEX5025FEB24950PE
639,BSEFO,822453,2,SENSEX,SENSEX25FEB77200CE,IO,SENSEX-IO,12505600822453,5023.2,1436.3,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,77200,3,SENSEX 25FEB2025 CE 77200,1,1,SENSEX25FEB77200CE
640,BSEFO,821804,2,SENSEX50,SENSEX5025JAN23550PE,IO,SENSEX50-IO,12502800821804,91.15,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-28T00:00:00,23550,4,SENSEX50 28JAN2025 PE 23550,1,1,SENSEX5025JAN23550PE
641,BSEFO,825551,2,SENSEX,SENSEX2512179600CE,IO,SENSEX-IO,12502100825551,1959.85,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,79600,3,SENSEX 21JAN2025 CE 79600,1,1,SENSEX2512179600CE
642,BSEFO,841932,2,SENSEX,SENSEX2521179900CE,IO,SENSEX-IO,12504200841932,2624.95,339.95,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,79900,3,SENSEX 11FEB2025 CE 79900,1,1,SENSEX2521179900CE
643,BSEFO,825491,2,SENSEX,SENSEX2512182200CE,IO,SENSEX-IO,12502100825491,641.8,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,82200,3,SENSEX 21JAN2025 CE 82200,1,1,SENSEX2512182200CE
644,BSEFO,837829,2,SENSEX,SENSEX25MAR82200PE,IO,SENSEX-IO,12508400837829,6024.1,2724,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,82200,4,SENSEX 25MAR2025 PE 82200,1,1,SENSEX25MAR82200PE
645,BSEFO,1165184,2,BANKEX,BANKEX25JAN60000PE,IO,BANKEX-IO,12502801165184,3839.65,925.75,900,0.05,15,1,-1,BANKEX,2025-01-28T00:00:00,60000,4,BANKEX 28JAN2025 PE 60000,1,1,BANKEX25JAN60000PE
646,BSEFO,836420,2,SENSEX,SENSEX2512186000CE,IO,SENSEX-IO,12502100836420,61.4,6,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,86000,3,SENSEX 21JAN2025 CE 86000,1,1,SENSEX2512186000CE
647,BSEFO,824786,2,BANKEX,BANKEX25FEB64000PE,IO,BANKEX-IO,12505600824786,7571.35,4012.25,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,64000,4,BANKEX 25FEB2025 PE 64000,1,1,BANKEX25FEB64000PE
648,BSEFO,824572,2,SENSEX,SENSEX2511483900CE,IO,SENSEX-IO,12501400824572,96.3,5.1,1000,0.05,20,1,-1,SENSEX,2025-01-14T00:00:00,83900,3,SENSEX 14JAN2025 CE 83900,1,1,SENSEX2511483900CE
649,BSEFO,842281,2,BANKEX,BANKEX25MAR57000PE,IO,BANKEX-IO,12508400842281,1896.75,696.85,900,0.05,30,1,-1,BANKEX,2025-03-25T00:00:00,57000,4,BANKEX 25MAR2025 PE 57000,1,1,BANKEX25MAR57000PE
650,BSEFO,841906,2,SENSEX,SENSEX2521182100PE,IO,SENSEX-IO,12504200841906,6035.6,2089.75,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,82100,4,SENSEX 11FEB2025 PE 82100,1,1,SENSEX2521182100PE
651,BSEFO,841324,2,SENSEX50,SENSEX5025MAR25600PE,IO,SENSEX50-IO,12508400841324,1265.95,398.05,1800,0.05,60,1,-1,SNSX50,2025-03-25T00:00:00,25600,4,SENSEX50 25MAR2025 PE 25600,1,1,SENSEX5025MAR25600PE
652,BSEFO,825518,2,SENSEX,SENSEX2512179700CE,IO,SENSEX-IO,12502100825518,1891,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-21T00:00:00,79700,3,SENSEX 21JAN2025 CE 79700,1,1,SENSEX2512179700CE
653,BSEFO,841764,2,SENSEX,SENSEX2521181000PE,IO,SENSEX-IO,12504200841764,5029.45,1530.95,1000,0.05,20,1,-1,SENSEX,2025-02-11T00:00:00,81000,4,SENSEX 11FEB2025 PE 81000,1,1,SENSEX2521181000PE
654,BSEFO,824049,2,SENSEX,SENSEX25FEB80100CE,IO,SENSEX-IO,12505600824049,2963.3,570.4,1000,0.05,20,1,-1,SENSEX,2025-02-25T00:00:00,80100,3,SENSEX 25FEB2025 CE 80100,1,1,SENSEX25FEB80100CE
655,BSEFO,838685,2,SENSEX,SENSEX2520481700CE,IO,SENSEX-IO,12503500838685,1382.5,62.8,1000,0.05,20,1,-1,SENSEX,2025-02-04T00:00:00,81700,3,SENSEX 04FEB2025 CE 81700,1,1,SENSEX2520481700CE
656,BSEFO,837811,2,SENSEX,SENSEX25MAR83400CE,IO,SENSEX-IO,12508400837811,2078.15,459.25,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,83400,3,SENSEX 25MAR2025 CE 83400,1,1,SENSEX25MAR83400CE
657,BSEFO,880625,2,SENSEX,SENSEX27DEC80000PE,IO,SENSEX-IO,12736200880625,4236.35,3550.4,1000,0.05,20,1,-1,SENSEX,2027-12-28T00:00:00,80000,4,SENSEX 28DEC2027 PE 80000,1,1,SENSEX27DEC80000PE
658,BSEFO,841901,2,SENSEX,SENSEX29DEC80000CE,IO,SENSEX-IO,12935900841901,26806,21879,1000,0.05,20,1,-1,SENSEX,2029-12-25T00:00:00,80000,3,SENSEX 25DEC2029 CE 80000,1,1,SENSEX29DEC80000CE
659,BSEFO,842996,2,SENSEX,SENSEX25MAR82000PE,IO,SENSEX-IO,12508400842996,5861.75,2624.95,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,82000,4,SENSEX 25MAR2025 PE 82000,1,1,SENSEX25MAR82000PE
660,BSEFO,825118,2,BANKEX,BANKEX25FEB64500CE,IO,BANKEX-IO,12505600825118,279.15,6.35,900,0.05,30,1,-1,BANKEX,2025-02-25T00:00:00,64500,3,BANKEX 25FEB2025 CE 64500,1,1,BANKEX25FEB64500CE
661,BSEFO,837795,2,SENSEX,SENSEX25MAR82900PE,IO,SENSEX-IO,12508400837795,6604.45,3089.15,1000,0.05,20,1,-1,SENSEX,2025-03-25T00:00:00,82900,4,SENSEX 25MAR2025 PE 82900,1,1,SENSEX25MAR82900PE
662,BSEFO,823998,2,SENSEX50,SENSEX5025FEB26200PE,IO,SENSEX50-IO,12505600823998,1824.7,631.25,1800,0.05,60,1,-1,SNSX50,2025-02-25T00:00:00,26200,4,SENSEX50 25FEB2025 PE 26200,1,1,SENSEX5025FEB26200PE
